Query 3 - Hourly Error Analysis
Generated at: 2026-05-16 19:31:37 IST
Hadoop run_id: 29
Pig run_id: 30
Hive run_id (successful): NONE
Hive last attempted run_id: 36
Hive note: current Hive environment did not produce result rows in q tables yet.

===== Hadoop-MapReduce =====
batch_id	log_date	log_hour	error_request_count	total_request_count	error_rate	distinct_error_hosts
199533	1995-08-15	2	14	1315	0.010646	4
199533	1995-08-15	3	16	925	0.017297	4
199533	1995-08-15	4	2	1021	0.001959	1
199533	1995-08-15	5	6	988	0.006073	5
199533	1995-08-15	6	5	1217	0.004108	4
199533	1995-08-15	7	6	1579	0.0038	5
199533	1995-08-15	8	11	2974	0.003699	9
199533	1995-08-15	9	15	2800	0.005357	10
199533	1995-08-15	10	31	3577	0.008666	13
199533	1995-08-15	11	18	4056	0.004438	12
199533	1995-08-15	12	5	4193	0.001192	5
199533	1995-08-15	13	48	4294	0.011178	15
199533	1995-08-15	14	41	3983	0.010294	13
199533	1995-08-15	15	18	4295	0.004191	11
199533	1995-08-15	16	12	4179	0.002872	9
199533	1995-08-15	17	14	3135	0.004466	8
199533	1995-08-15	18	10	2263	0.004419	8
199533	1995-08-15	19	6	2074	0.002893	3
199533	1995-08-15	20	9	1672	0.005383	7
199533	1995-08-15	21	8	1888	0.004237	7
199533	1995-08-15	22	13	1968	0.006606	6
199533	1995-08-15	23	12	1688	0.007109	10
199533	1995-08-16	0	9	1434	0.006276	7
199533	1995-08-16	1	11	1379	0.007977	6
199533	1995-08-16	2	5	1098	0.004554	2
199533	1995-08-16	3	5	1074	0.004655	2
199533	1995-08-16	4	2	830	0.00241	1
199533	1995-08-16	5	4	835	0.00479	3
199533	1995-08-16	6	6	1079	0.005561	6
199533	1995-08-16	7	9	1681	0.005354	7
199533	1995-08-16	8	7	2338	0.002994	5
199533	1995-08-16	9	8	2909	0.00275	5
199533	1995-08-16	10	8	3386	0.002363	8
199533	1995-08-16	11	14	3590	0.0039	7
199533	1995-08-16	12	15	3579	0.004191	10
199533	1995-08-16	13	15	3930	0.003817	8
199533	1995-08-16	14	34	4178	0.008138	13
199533	1995-08-16	15	11	3943	0.00279	9
199533	1995-08-16	16	13	3498	0.003716	7
199533	1995-08-16	17	15	3040	0.004934	8
199533	1995-08-16	18	14	2406	0.005819	8
199533	1995-08-16	19	10	2252	0.00444	7
199533	1995-08-16	20	6	2042	0.002938	3
199533	1995-08-16	21	7	2331	0.003003	4
199533	1995-08-16	22	14	1968	0.007114	6
199533	1995-08-16	23	18	1851	0.009724	6
199533	1995-08-17	0	5	1511	0.003309	5
199533	1995-08-17	1	7	1317	0.005315	6
199533	1995-08-17	2	16	1016	0.015748	2
199533	1995-08-17	3	1	743	0.001346	1
199533	1995-08-17	4	6	1098	0.005464	5
199533	1995-08-17	5	2	811	0.002466	2
199533	1995-08-17	6	2	917	0.002181	2
199533	1995-08-17	7	0	1843	0	0
199533	1995-08-17	8	10	2630	0.003802	6
199533	1995-08-17	9	11	3072	0.003581	7
199533	1995-08-17	10	16	3691	0.004335	10
199533	1995-08-17	11	7	3477	0.002013	3
199533	1995-08-17	12	9	4047	0.002224	7
199533	1995-08-17	13	5	4034	0.001239	5
199533	1995-08-17	14	27	4061	0.006649	16
199533	1995-08-17	15	15	4638	0.003234	10
199533	1995-08-17	16	19	4086	0.00465	9
199533	1995-08-17	17	14	3104	0.00451	9
199533	1995-08-17	18	28	2544	0.011006	11
199533	1995-08-17	19	17	2369	0.007176	11
199533	1995-08-17	20	20	2328	0.008591	11
199533	1995-08-17	21	9	1949	0.004618	5
199533	1995-08-17	22	10	1864	0.005365	5
199533	1995-08-17	23	13	1830	0.007104	9
199533	1995-08-18	0	11	1268	0.008675	7
199533	1995-08-18	1	4	1622	0.002466	3
199533	1995-08-18	2	2	1148	0.001742	2
199533	1995-08-18	3	4	1131	0.003537	4
199533	1995-08-18	4	0	931	0	0
199533	1995-08-18	5	3	936	0.003205	3
199533	1995-08-18	6	6	1040	0.005769	5
199533	1995-08-18	7	13	1758	0.007395	5
199533	1995-08-18	8	13	2672	0.004865	6
199533	1995-08-18	9	11	2973	0.0037	5
199533	1995-08-18	10	25	3487	0.007169	13
199533	1995-08-18	11	10	3757	0.002662	9
199533	1995-08-18	12	12	3648	0.003289	8
199533	1995-08-18	13	17	4320	0.003935	11
199533	1995-08-18	14	10	4046	0.002472	7
199533	1995-08-18	15	19	4257	0.004463	10
199533	1995-08-18	16	15	3706	0.004047	7
199533	1995-08-18	17	12	2860	0.004196	10
199533	1995-08-18	18	14	2056	0.006809	6
199533	1995-08-18	19	9	1765	0.005099	7
199533	1995-08-18	20	7	1640	0.004268	4
199533	1995-08-18	21	15	1729	0.008676	2
199533	1995-08-18	22	13	1894	0.006864	9
199533	1995-08-18	23	12	1600	0.0075	6
199533	1995-08-19	0	5	1628	0.003071	3
199533	1995-08-19	1	4	964	0.004149	2
199533	1995-08-19	2	17	1184	0.014358	8
199533	1995-08-19	3	4	1029	0.003887	4
199533	1995-08-19	4	10	746	0.013405	3
199533	1995-08-19	5	6	618	0.009709	2
199533	1995-08-19	6	1	820	0.00122	1
199533	1995-08-19	7	4	924	0.004329	4
199533	1995-08-19	8	12	1079	0.011121	7
199533	1995-08-19	9	6	1346	0.004458	5
199533	1995-08-19	10	6	1509	0.003976	5
199533	1995-08-19	11	8	1515	0.005281	5
199533	1995-08-19	12	7	1510	0.004636	5
199533	1995-08-19	13	9	1411	0.006378	7
199533	1995-08-19	14	5	1977	0.002529	4
199533	1995-08-19	15	16	1726	0.00927	11
199533	1995-08-19	16	20	1544	0.012953	5
199533	1995-08-19	17	20	1639	0.012203	10
199533	1995-08-19	18	7	1334	0.005247	5
199533	1995-08-19	19	11	1390	0.007914	4
199533	1995-08-19	20	3	1516	0.001979	3
199533	1995-08-19	21	14	1531	0.009144	8
199533	1995-08-19	22	5	1524	0.003281	4
199533	1995-08-19	23	8	1628	0.004914	7
199533	1995-08-20	0	7	1666	0.004202	5
199533	1995-08-20	1	4	1354	0.002954	3
199533	1995-08-20	2	5	847	0.005903	5
199533	1995-08-20	3	20	910	0.021978	5
199533	1995-08-20	4	13	718	0.018106	6
199533	1995-08-20	5	3	577	0.005199	3
199533	1995-08-20	6	2	502	0.003984	2
199533	1995-08-20	7	1	849	0.001178	1
199533	1995-08-20	8	2	869	0.002301	2
199533	1995-08-20	9	6	1291	0.004648	5
199533	1995-08-20	10	14	1668	0.008393	9
199533	1995-08-20	11	17	1509	0.011266	12
199533	1995-08-20	12	46	1709	0.026916	7
199533	1995-08-20	13	27	1678	0.016091	6
199533	1995-08-20	14	8	1704	0.004695	7
199533	1995-08-20	15	15	1594	0.00941	11
199533	1995-08-20	16	13	1985	0.006549	7
199533	1995-08-20	17	6	1592	0.003769	5
199533	1995-08-20	18	7	1601	0.004372	5
199533	1995-08-20	19	50	1518	0.032938	8
199533	1995-08-20	20	16	1617	0.009895	7
199533	1995-08-20	21	13	1570	0.00828	10
199533	1995-08-20	22	11	1705	0.006452	8
199533	1995-08-20	23	14	1930	0.007254	7
199534	1995-08-21	0	9	1691	0.005322	6
199534	1995-08-21	1	5	1585	0.003155	4
199534	1995-08-21	2	1	1215	0.000823	1
199534	1995-08-21	3	8	1062	0.007533	7
199534	1995-08-21	4	19	859	0.022119	7
199534	1995-08-21	5	21	1111	0.018902	4
199534	1995-08-21	6	5	1090	0.004587	3
199534	1995-08-21	7	6	1470	0.004082	3
199534	1995-08-21	8	5	2021	0.002474	4
199534	1995-08-21	9	6	2400	0.0025	3
199534	1995-08-21	10	10	2998	0.003336	7
199534	1995-08-21	11	17	3694	0.004602	12
199534	1995-08-21	12	37	4555	0.008123	16
199534	1995-08-21	13	19	3634	0.005228	13
199534	1995-08-21	14	7	3218	0.002175	7
199534	1995-08-21	15	24	4213	0.005697	15
199534	1995-08-21	16	11	4020	0.002736	10
199534	1995-08-21	17	32	3057	0.010468	12
199534	1995-08-21	18	7	2690	0.002602	6
199534	1995-08-21	19	9	1880	0.004787	6
199534	1995-08-21	20	9	2068	0.004352	6
199534	1995-08-21	21	21	2015	0.010422	10
199534	1995-08-21	22	8	1460	0.005479	5
199534	1995-08-21	23	9	1533	0.005871	6
199534	1995-08-22	0	4	1572	0.002545	4
199534	1995-08-22	1	8	1135	0.007048	4
199534	1995-08-22	2	12	929	0.012917	5
199534	1995-08-22	3	9	1146	0.007853	7
199534	1995-08-22	4	3	893	0.003359	2
199534	1995-08-22	5	5	850	0.005882	3
199534	1995-08-22	6	3	991	0.003027	3
199534	1995-08-22	7	9	1854	0.004854	4
199534	1995-08-22	8	1	2401	0.000416	1
199534	1995-08-22	9	8	3074	0.002602	5
199534	1995-08-22	10	9	2772	0.003247	4
199534	1995-08-22	11	13	3740	0.003476	7
199534	1995-08-22	12	29	4199	0.006906	13
199534	1995-08-22	13	26	4433	0.005865	12
199534	1995-08-22	14	15	3883	0.003863	7
199534	1995-08-22	15	12	4283	0.002802	7
199534	1995-08-22	16	13	4366	0.002978	9
199534	1995-08-22	17	14	3076	0.004551	8
199534	1995-08-22	18	13	2520	0.005159	8
199534	1995-08-22	19	13	2062	0.006305	6
199534	1995-08-22	20	6	2010	0.002985	5
199534	1995-08-22	21	26	2089	0.012446	11
199534	1995-08-22	22	17	1836	0.009259	11
199534	1995-08-22	23	31	1642	0.018879	6
199534	1995-08-23	0	12	1503	0.007984	6
199534	1995-08-23	1	11	1093	0.010064	7
199534	1995-08-23	2	13	1155	0.011255	9
199534	1995-08-23	3	7	1107	0.006323	5
199534	1995-08-23	4	7	902	0.007761	3
199534	1995-08-23	5	8	929	0.008611	6
199534	1995-08-23	6	5	1350	0.003704	3
199534	1995-08-23	7	10	1730	0.00578	5
199534	1995-08-23	8	23	2646	0.008692	7
199534	1995-08-23	9	12	2848	0.004213	6
199534	1995-08-23	10	9	2903	0.0031	7
199534	1995-08-23	11	17	3662	0.004642	11
199534	1995-08-23	12	17	4422	0.003844	15
199534	1995-08-23	13	27	4339	0.006223	17
199534	1995-08-23	14	25	3946	0.006336	15
199534	1995-08-23	15	13	4369	0.002976	10
199534	1995-08-23	16	28	4572	0.006124	11
199534	1995-08-23	17	31	2845	0.010896	9
199534	1995-08-23	18	13	2456	0.005293	9
199534	1995-08-23	19	8	2200	0.003636	6
199534	1995-08-23	20	10	2150	0.004651	6
199534	1995-08-23	21	6	1331	0.004508	5
199534	1995-08-23	22	16	1850	0.008649	13
199534	1995-08-23	23	17	1789	0.009503	10
199534	1995-08-24	0	13	1412	0.009207	9
199534	1995-08-24	1	13	1064	0.012218	6
199534	1995-08-24	2	6	860	0.006977	4
199534	1995-08-24	3	4	670	0.00597	3
199534	1995-08-24	4	6	595	0.010084	3
199534	1995-08-24	5	6	634	0.009464	4
199534	1995-08-24	6	4	900	0.004444	2
199534	1995-08-24	7	8	1462	0.005472	6
199534	1995-08-24	8	7	2492	0.002809	6
199534	1995-08-24	9	17	2778	0.00612	8
199534	1995-08-24	10	28	3835	0.007301	9
199534	1995-08-24	11	14	3911	0.00358	8
199534	1995-08-24	12	28	4259	0.006574	12
199534	1995-08-24	13	10	2709	0.003691	9
199534	1995-08-24	14	4	2596	0.001541	4
199534	1995-08-24	15	30	4095	0.007326	10
199534	1995-08-24	16	22	3526	0.006239	16
199534	1995-08-24	17	33	2785	0.011849	11
199534	1995-08-24	18	16	2520	0.006349	8
199534	1995-08-24	19	51	1890	0.026984	6
199534	1995-08-24	20	24	2065	0.011622	11
199534	1995-08-24	21	39	1927	0.020239	11
199534	1995-08-24	22	18	2048	0.008789	13
199534	1995-08-24	23	21	1517	0.013843	12
199534	1995-08-25	0	53	1507	0.035169	16
199534	1995-08-25	1	24	1311	0.018307	11
199534	1995-08-25	2	20	1178	0.016978	11
199534	1995-08-25	3	7	959	0.007299	4
199534	1995-08-25	4	12	850	0.014118	9
199534	1995-08-25	5	13	1159	0.011217	5
199534	1995-08-25	6	3	1060	0.00283	2
199534	1995-08-25	7	4	2082	0.001921	3
199534	1995-08-25	8	19	2978	0.00638	12
199534	1995-08-25	9	13	3270	0.003976	8
199534	1995-08-25	10	5	3443	0.001452	3
199534	1995-08-25	11	22	3750	0.005867	13
199534	1995-08-25	12	28	4091	0.006844	18
199534	1995-08-25	13	27	4046	0.006673	17
199534	1995-08-25	14	17	3872	0.00439	13
199534	1995-08-25	15	22	3991	0.005512	17
199534	1995-08-25	16	20	3391	0.005898	8
199534	1995-08-25	17	28	2802	0.009993	11
199534	1995-08-25	18	25	2162	0.011563	13
199534	1995-08-25	19	10	1840	0.005435	6
199534	1995-08-25	20	18	1811	0.009939	12
199534	1995-08-25	21	19	2127	0.008933	13
199534	1995-08-25	22	15	1720	0.008721	10
199534	1995-08-25	23	17	1916	0.008873	11
199534	1995-08-26	0	20	1355	0.01476	11
199534	1995-08-26	1	10	1230	0.00813	6
199534	1995-08-26	2	6	770	0.007792	3
199534	1995-08-26	3	20	863	0.023175	6
199534	1995-08-26	4	8	590	0.013559	4
199534	1995-08-26	5	7	423	0.016548	5
199534	1995-08-26	6	0	479	0	0
199534	1995-08-26	7	7	601	0.011647	3
199534	1995-08-26	8	13	1075	0.012093	10
199534	1995-08-26	9	20	1219	0.016407	11
199534	1995-08-26	10	20	1111	0.018002	7
199534	1995-08-26	11	18	1179	0.015267	10
199534	1995-08-26	12	16	1281	0.01249	9
199534	1995-08-26	13	16	1573	0.010172	10
199534	1995-08-26	14	19	1795	0.010585	10
199534	1995-08-26	15	17	1987	0.008556	10
199534	1995-08-26	16	11	1750	0.006286	7
199534	1995-08-26	17	19	1661	0.011439	11
199534	1995-08-26	18	21	1787	0.011752	14
199534	1995-08-26	19	26	1849	0.014062	17
199534	1995-08-26	20	12	1490	0.008054	6
199534	1995-08-26	21	13	1613	0.00806	6
199534	1995-08-26	22	30	1967	0.015252	14
199534	1995-08-26	23	25	1955	0.012788	17
199534	1995-08-27	0	19	2106	0.009022	12
199534	1995-08-27	1	26	1316	0.019757	7
199534	1995-08-27	2	33	1101	0.029973	6
199534	1995-08-27	3	14	648	0.021605	8
199534	1995-08-27	4	11	568	0.019366	4
199534	1995-08-27	5	3	676	0.004438	2
199534	1995-08-27	6	6	781	0.007682	3
199534	1995-08-27	7	7	880	0.007955	5
199534	1995-08-27	8	10	888	0.011261	7
199534	1995-08-27	9	23	1047	0.021968	6
199534	1995-08-27	10	10	1113	0.008985	7
199534	1995-08-27	11	10	1147	0.008718	6
199534	1995-08-27	12	14	1587	0.008822	12
199534	1995-08-27	13	8	1580	0.005063	6
199534	1995-08-27	14	16	1393	0.011486	9
199534	1995-08-27	15	12	1472	0.008152	8
199534	1995-08-27	16	39	1680	0.023214	11
199534	1995-08-27	17	26	1580	0.016456	14
199534	1995-08-27	18	22	1576	0.013959	10
199534	1995-08-27	19	12	1668	0.007194	4
199534	1995-08-27	20	16	2285	0.007002	11
199534	1995-08-27	21	24	2098	0.011439	15
199534	1995-08-27	22	42	1946	0.021583	20
199534	1995-08-27	23	11	1680	0.006548	8
199535	1995-08-28	0	17	1377	0.012346	8
199535	1995-08-28	1	28	1105	0.025339	5
199535	1995-08-28	2	20	1094	0.018282	11
199535	1995-08-28	3	10	1068	0.009363	5
199535	1995-08-28	4	8	764	0.010471	5
199535	1995-08-28	5	5	872	0.005734	4
199535	1995-08-28	6	10	1247	0.008019	5
199535	1995-08-28	7	12	1675	0.007164	9
199535	1995-08-28	8	11	2169	0.005071	9
199535	1995-08-28	9	10	2949	0.003391	5
199535	1995-08-28	10	20	2988	0.006693	11
199535	1995-08-28	11	26	3400	0.007647	10
199535	1995-08-28	12	33	3680	0.008967	20
199535	1995-08-28	13	18	3851	0.004674	9
199535	1995-08-28	14	14	3581	0.00391	9
199535	1995-08-28	15	30	4452	0.006739	18
199535	1995-08-28	16	17	3833	0.004435	14
199535	1995-08-28	17	34	3013	0.011284	8
199535	1995-08-28	18	13	2188	0.005941	9
199535	1995-08-28	19	11	1894	0.005808	7
199535	1995-08-28	20	17	2027	0.008387	9
199535	1995-08-28	21	14	2239	0.006253	9
199535	1995-08-28	22	17	2000	0.0085	10
199535	1995-08-28	23	15	2026	0.007404	9
199535	1995-08-29	0	15	1584	0.00947	8
199535	1995-08-29	1	19	1604	0.011845	9
199535	1995-08-29	2	5	900	0.005556	4
199535	1995-08-29	3	10	1207	0.008285	7
199535	1995-08-29	4	11	1088	0.01011	4
199535	1995-08-29	5	12	1324	0.009063	7
199535	1995-08-29	6	1	1395	0.000717	1
199535	1995-08-29	7	22	2202	0.009991	9
199535	1995-08-29	8	13	2641	0.004922	8
199535	1995-08-29	9	16	3026	0.005288	8
199535	1995-08-29	10	22	4016	0.005478	11
199535	1995-08-29	11	19	4277	0.004442	14
199535	1995-08-29	12	37	4867	0.007602	17
199535	1995-08-29	13	40	5021	0.007967	19
199535	1995-08-29	14	19	4841	0.003925	12
199535	1995-08-29	15	26	5607	0.004637	20
199535	1995-08-29	16	30	4269	0.007027	18
199535	1995-08-29	17	24	3365	0.007132	19
199535	1995-08-29	18	12	2767	0.004337	8
199535	1995-08-29	19	6	2168	0.002768	4
199535	1995-08-29	20	18	2411	0.007466	9
199535	1995-08-29	21	18	2786	0.006461	12
199535	1995-08-29	22	8	2225	0.003596	5
199535	1995-08-29	23	31	2396	0.012938	14
199535	1995-08-30	0	22	1985	0.011083	12
199535	1995-08-30	1	8	1118	0.007156	7
199535	1995-08-30	2	78	1366	0.057101	7
199535	1995-08-30	3	7	1198	0.005843	4
199535	1995-08-30	4	7	1355	0.005166	4
199535	1995-08-30	5	7	1160	0.006034	6
199535	1995-08-30	6	1	1535	0.000651	1
199535	1995-08-30	7	5	2355	0.002123	4
199535	1995-08-30	8	20	3936	0.005081	15
199535	1995-08-30	9	28	4458	0.006281	13
199535	1995-08-30	10	17	4914	0.00346	11
199535	1995-08-30	11	18	4759	0.003782	14
199535	1995-08-30	12	14	4399	0.003183	10
199535	1995-08-30	13	37	5174	0.007151	19
199535	1995-08-30	14	27	5193	0.005199	20
199535	1995-08-30	15	26	5889	0.004415	17
199535	1995-08-30	16	17	5229	0.003251	11
199535	1995-08-30	17	40	4397	0.009097	12
199535	1995-08-30	18	25	2933	0.008524	11
199535	1995-08-30	19	28	3131	0.008943	16
199535	1995-08-30	20	31	3442	0.009006	18
199535	1995-08-30	21	16	3038	0.005267	10
199535	1995-08-30	22	61	3830	0.015927	20
199535	1995-08-30	23	51	3508	0.014538	16
199535	1995-08-31	0	21	2556	0.008216	14
199535	1995-08-31	1	20	2043	0.00979	11
199535	1995-08-31	2	13	2213	0.005874	7
199535	1995-08-31	3	9	2006	0.004487	7
199535	1995-08-31	4	9	2151	0.004184	6
199535	1995-08-31	5	11	1976	0.005567	8
199535	1995-08-31	6	12	2673	0.004489	9
199535	1995-08-31	7	20	4527	0.004418	15
199535	1995-08-31	8	25	4810	0.005198	12
199535	1995-08-31	9	25	5599	0.004465	17
199535	1995-08-31	10	31	6252	0.004958	16
199535	1995-08-31	11	18	6299	0.002858	15
199535	1995-08-31	12	24	5580	0.004301	17
199535	1995-08-31	13	34	5948	0.005716	15
199535	1995-08-31	14	63	5513	0.011428	24
199535	1995-08-31	15	33	5416	0.006093	17
199535	1995-08-31	16	15	3883	0.003863	11
199535	1995-08-31	17	22	3722	0.005911	14
199535	1995-08-31	18	15	3163	0.004742	9
199535	1995-08-31	19	19	2946	0.006449	12
199535	1995-08-31	20	13	2737	0.00475	9
199535	1995-08-31	21	44	2463	0.017864	15
199535	1995-08-31	22	8	2896	0.002762	6
199535	1995-08-31	23	26	2457	0.010582	8

===== Apache-Pig =====
batch_id	log_date	log_hour	error_request_count	total_request_count	error_rate	distinct_error_hosts
199526	1995-07-01	0	48	7130	0.006732117812061711	12
199526	1995-07-01	1	20	6008	0.003328894806924101	7
199526	1995-07-01	2	24	4536	0.005291005291005291	9
199526	1995-07-01	3	32	3468	0.00922722029988466	5
199526	1995-07-01	4	20	2962	0.00675219446320054	8
199526	1995-07-01	5	18	2686	0.006701414743112435	5
199526	1995-07-01	6	8	3056	0.002617801047120419	3
199526	1995-07-01	7	4	3112	0.0012853470437017994	1
199526	1995-07-01	8	12	3854	0.0031136481577581734	4
199526	1995-07-01	9	6	4192	0.0014312977099236641	2
199526	1995-07-01	10	24	6090	0.003940886699507389	6
199526	1995-07-01	11	46	6856	0.006709451575262544	13
199526	1995-07-01	12	20	5538	0.0036114120621162874	7
199526	1995-07-01	13	26	6172	0.004212572909915748	10
199526	1995-07-01	14	38	6266	0.006064474944142994	14
199526	1995-07-01	15	34	6544	0.00519559902200489	12
199526	1995-07-01	16	28	6382	0.004387339392040113	9
199526	1995-07-01	17	30	7342	0.004086080087169709	9
199526	1995-07-01	18	30	6384	0.004699248120300752	11
199526	1995-07-01	19	32	5662	0.00565171317555634	11
199526	1995-07-01	20	20	5916	0.0033806626098715348	8
199526	1995-07-01	21	48	7004	0.006853226727584237	12
199526	1995-07-01	22	36	6554	0.00549282880683552	12
199526	1995-07-01	23	26	5706	0.004556607080266386	7
199526	1995-07-02	0	40	5716	0.006997900629811057	11
199526	1995-07-02	1	30	5140	0.005836575875486381	9
199526	1995-07-02	2	16	4112	0.0038910505836575876	4
199526	1995-07-02	3	14	3010	0.004651162790697674	5
199526	1995-07-02	4	4	2572	0.0015552099533437014	2
199526	1995-07-02	5	6	2582	0.0023237800154918666	3
199526	1995-07-02	6	20	2586	0.007733952049497293	4
199526	1995-07-02	7	16	2458	0.006509357200976403	6
199526	1995-07-02	8	32	2860	0.011188811188811189	2
199526	1995-07-02	9	28	3790	0.007387862796833773	8
199526	1995-07-02	10	14	4248	0.003295668549905838	5
199526	1995-07-02	11	18	4900	0.003673469387755102	7
199526	1995-07-02	12	28	6212	0.004507405022537025	8
199526	1995-07-02	13	24	5830	0.00411663807890223	6
199526	1995-07-02	14	22	6124	0.0035924232527759633	6
199526	1995-07-02	15	28	5476	0.005113221329437546	10
199526	1995-07-02	16	64	6310	0.010142630744849446	14
199526	1995-07-02	17	8	7074	0.0011309018942606728	4
199526	1995-07-02	18	30	6372	0.004708097928436911	8
199526	1995-07-02	19	18	5580	0.0032258064516129032	8
199526	1995-07-02	20	20	5922	0.003377237419790611	5
199526	1995-07-02	21	22	6762	0.003253475303164744	8
199526	1995-07-02	22	30	7456	0.004023605150214592	7
199526	1995-07-02	23	56	7428	0.007539041464728056	10
199527	1995-07-03	0	30	6032	0.004973474801061008	11
199527	1995-07-03	1	16	4790	0.003340292275574113	5
199527	1995-07-03	2	16	4402	0.003634711494775102	6
199527	1995-07-03	3	12	4082	0.002939735423811857	6
199527	1995-07-03	4	14	3078	0.004548408057179987	5
199527	1995-07-03	5	14	3500	0.004	3
199527	1995-07-03	6	12	3406	0.0035231943628890195	4
199527	1995-07-03	7	34	5724	0.005939902166317261	9
199527	1995-07-03	8	28	7342	0.003813674748025061	11
199527	1995-07-03	9	116	9588	0.012098456403838132	18
199527	1995-07-03	10	144	9038	0.01593272847975216	16
199527	1995-07-03	11	34	9580	0.0035490605427974946	12
199527	1995-07-03	12	42	11070	0.003794037940379404	17
199527	1995-07-03	13	30	12026	0.002494595044071179	14
199527	1995-07-03	14	72	11016	0.006535947712418301	18
199527	1995-07-03	15	54	11220	0.004812834224598931	18
199527	1995-07-03	16	58	10776	0.005382331106161841	12
199527	1995-07-03	17	76	9090	0.008360836083608362	18
199527	1995-07-03	18	26	6888	0.003774680603948897	7
199527	1995-07-03	19	40	7424	0.005387931034482759	13
199527	1995-07-03	20	34	7520	0.0045212765957446804	12
199527	1995-07-03	21	38	7664	0.004958246346555324	9
199527	1995-07-03	22	36	6394	0.005630278385986863	12
199527	1995-07-03	23	74	7426	0.009964987880420145	15
199527	1995-07-04	0	22	6282	0.0035020694046482012	7
199527	1995-07-04	1	40	5642	0.007089684509039348	12
199527	1995-07-04	2	20	5060	0.003952569169960474	7
199527	1995-07-04	3	18	3986	0.004515805318615153	4
199527	1995-07-04	4	0	3486	0	0
199527	1995-07-04	5	16	3460	0.004624277456647399	5
199527	1995-07-04	6	10	3418	0.002925687536571094	5
199527	1995-07-04	7	6	4344	0.0013812154696132596	3
199527	1995-07-04	8	26	6012	0.004324683965402528	12
199527	1995-07-04	9	24	6116	0.003924133420536298	9
199527	1995-07-04	10	34	7164	0.004745951982132886	11
199527	1995-07-04	11	58	7166	0.008093776165224673	10
199527	1995-07-04	12	22	6804	0.003233392122281011	7
199527	1995-07-04	13	36	7100	0.0050704225352112674	15
199527	1995-07-04	14	38	6556	0.005796217205613179	11
199527	1995-07-04	15	46	8348	0.005510301868711069	17
199527	1995-07-04	16	60	7158	0.008382229673093043	14
199527	1995-07-04	17	34	7386	0.004603303547251557	10
199527	1995-07-04	18	82	5824	0.01407967032967033	9
199527	1995-07-04	19	6	5910	0.0010152284263959391	3
199527	1995-07-04	20	20	5366	0.003727171077152441	6
199527	1995-07-04	21	26	5342	0.004867090977162112	7
199527	1995-07-04	22	24	5882	0.004080244814688882	7
199527	1995-07-04	23	54	7076	0.007631430186546071	13
199527	1995-07-05	0	50	5010	0.00998003992015968	10
199527	1995-07-05	1	68	4064	0.01673228346456693	10
199527	1995-07-05	2	16	3866	0.004138644593895499	7
199527	1995-07-05	3	16	3996	0.004004004004004004	3
199527	1995-07-05	4	8	2958	0.002704530087897228	3
199527	1995-07-05	5	8	3268	0.0024479804161566705	2
199527	1995-07-05	6	10	3642	0.0027457440966501922	5
199527	1995-07-05	7	30	5992	0.005006675567423231	4
199527	1995-07-05	8	58	7648	0.007583682008368201	11
199527	1995-07-05	9	40	8912	0.004488330341113106	13
199527	1995-07-05	10	42	9948	0.004221954161640531	12
199527	1995-07-05	11	26	12350	0.002105263157894737	13
199527	1995-07-05	12	46	12328	0.0037313432835820895	15
199527	1995-07-05	13	16	10230	0.0015640273704789834	8
199527	1995-07-05	14	64	16068	0.003983071944236993	18
199527	1995-07-05	15	78	13514	0.005771792215480243	16
199527	1995-07-05	16	70	14422	0.004853695742615449	22
199527	1995-07-05	17	34	9452	0.0035971223021582736	8
199527	1995-07-05	18	62	8482	0.007309596793209149	16
199527	1995-07-05	19	44	7976	0.005516549648946841	13
199527	1995-07-05	20	42	6268	0.006700701978302489	9
199527	1995-07-05	21	18	6274	0.0028689831048772712	5
199527	1995-07-05	22	52	6412	0.008109794135995009	14
199527	1995-07-05	23	98	6064	0.016160949868073878	11
199527	1995-07-06	0	48	5316	0.009029345372460496	16
199527	1995-07-06	1	76	3896	0.019507186858316223	6
199527	1995-07-06	2	10	3610	0.002770083102493075	5
199527	1995-07-06	3	4	3078	0.001299545159194282	2
199527	1995-07-06	4	12	2858	0.004198740377886634	3
199527	1995-07-06	5	14	3304	0.00423728813559322	5
199527	1995-07-06	6	28	3660	0.007650273224043716	8
199527	1995-07-06	7	12	5510	0.002177858439201452	6
199527	1995-07-06	8	30	8398	0.00357227911407478	10
199527	1995-07-06	9	46	10022	0.004589902215126721	18
199527	1995-07-06	10	98	11630	0.008426483233018056	26
199527	1995-07-06	11	72	12844	0.005605730302086578	23
199527	1995-07-06	12	112	12810	0.008743169398907104	22
199527	1995-07-06	13	46	13852	0.003320820098180768	18
199527	1995-07-06	14	60	13846	0.0043333814820164665	21
199527	1995-07-06	15	74	14122	0.005240050984279847	20
199527	1995-07-06	16	72	13356	0.005390835579514825	16
199527	1995-07-06	17	66	10958	0.006022996897244022	22
199527	1995-07-06	18	60	9572	0.0062682824905975765	19
199527	1995-07-06	19	64	8454	0.007570380884788266	16
199527	1995-07-06	20	54	8120	0.006650246305418719	20
199527	1995-07-06	21	74	6958	0.010635240011497557	25
199527	1995-07-06	22	86	7922	0.010855844483716234	31
199527	1995-07-06	23	64	7816	0.008188331627430911	17
199527	1995-07-07	0	26	5382	0.004830917874396135	11
